ID,smiles,MW,logP,norm_MW,TPSA,BalabanJ,MolMR,BertzCT,LabuteASA,split_MW,split_logP,split_norm_MW,split_TPSA,split_BalabanJ,split_BertzCT,split_LabuteASA
ZINC59409175,CC(C)CN(C(=O)C[N@@](CC1CCCCC1)C1CC1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,447.6240000000002,2.8085000000000004,13.988250000000006,104.43,1.8747870555169959,128.93410000000011,893.8762501216116,190.7119748864098,nan,train,train,nan,train,val,nan
ZINC09471955,CC[C@H](SC1=Nc2ccccc2C2=N[C@@H](CCC(=O)NC3CCCCC3)C(=O)N12)C(=O)NCCCOC,527.6910000000004,3.5387000000000013,14.261918918918928,112.46,1.4472524385668928,146.13039999999984,1052.9870091715945,222.4491186253812,test_ex,train,train,nan,train,train,test_ex
ZINC46551475,C[C@H](C(=O)Nc1ccccc1C(=O)NCc1ccco1)N1CCN(c2ccccc2Cl)CC1,466.9690000000003,4.0122000000000035,14.150575757575766,77.82,1.3450689775363742,129.6499,1094.546187544576,197.86427080633416,nan,nan,train,train,test_in,train,nan
ZINC40824467,Cc1c(C(=O)Nc2cc(C(F)(F)F)ccc2Cl)oc2c1/C(=N/NC(N)=S)CCC2,444.86600000000027,4.386120000000002,15.340206896551733,92.64999999999999,1.922112715148554,107.24830000000001,1017.2656523572194,173.8217807045144,nan,nan,nan,test_in,train,train,nan
ZINC60376000,CC(C)NC(=O)CN1C(=O)N[C@](C)(c2cccc(C(N)=O)c2)C1=O,332.3600000000001,0.07710000000000117,13.848333333333338,121.6,2.2744528097217116,85.83530000000003,715.7838910549895,138.92053024454108,train,train,train,nan,nan,train,test_in
ZINC61364076,Cn1c(N)c(N[C@H]2CCCc3sccc32)c(=O)[nH]c1=O,292.364,1.2067999999999999,14.618199999999998,92.91,2.0027138826221336,80.33680000000001,758.4621409457048,118.80980454362296,train,train,val,train,nan,train,train
ZINC49007944,C[C@H]1CCC[C@H](N(C)C(=O)c2ccc(N(C)C)c(N)c2)C1,289.42300000000006,2.985500000000001,13.782047619047622,49.57000000000001,2.1349850960876924,88.69490000000005,512.7567264218444,127.46101536179364,train,train,train,train,nan,train,train
ZINC62825979,Cc1cc(C)c(N)c(-c2nc(-c3cccs3)nn2C)c1,284.38800000000003,3.4096400000000004,14.219400000000002,56.73,2.1627497176520496,83.63840000000002,756.5290516453774,121.44755328014642,val,train,train,val,nan,train,train
ZINC17093591,C/C(=N/NC(=O)c1cc(O)cc(O)c1)c1cccc(NC(=O)c2csc(C)c2C)c1,423.4940000000002,4.182440000000002,14.116466666666673,111.02000000000001,1.7175234159634696,117.63700000000003,1130.784457255039,177.25230206620697,nan,nan,train,nan,train,train,nan
ZINC32627841,NC1(c2nc(C(=O)O)c[nH]2)CCC1,181.19499999999994,0.44580000000000003,13.938076923076919,92.0,2.266972353911565,45.263400000000004,340.91326774204555,74.97473748916408,test_in,train,train,train,nan,train,val
ZINC41023697,CC[C@H]1CC[C@@H](C#N)[C@H](Sc2nc(N)cc(N)n2)C1,277.397,2.45158,14.599842105263157,101.61,2.1200596375454923,77.23680000000002,464.1621873533969,117.34481805828962,train,train,train,nan,nan,train,val
ZINC66582784,Cc1ccc([N+](=O)[O-])c(NC(=O)[C@@H](C)Nc2cccc(NC(=O)CO)c2)c1C,386.4080000000002,2.5815400000000004,13.800285714285721,133.6,2.1438925307837544,106.44230000000005,913.1921528314414,161.46293235194474,train,train,val,test_ex,nan,train,train
ZINC47828452,Cc1cc(Br)c(O)c(C(=O)N[C@H](C)[C@@H]2CCCO2)c1,328.2060000000002,2.7604200000000008,17.27400000000001,58.56,2.1096063406657737,76.44600000000004,483.8245752548615,120.83181975213665,train,train,test_ex,train,nan,train,test_in
ZINC07077896,CC1=NN(C(=O)c2nn(C)c(C)c2Br)[C@@](O)(C(F)(F)F)C1,369.1410000000001,1.96372,17.57814285714286,70.72,2.481729132206447,70.5453,640.1482363258378,125.89754418105976,train,test_in,test_ex,train,nan,train,val
53380162,COc1cc(F)ccc1-c1ccnc(NC(=O)[C@H]2CC[C@H](NC(C)=O)C2)c1,371.4120000000002,3.1396000000000006,13.756000000000007,80.32,1.7133653904819581,99.75840000000004,856.1156225415643,156.68864238228448,val,train,train,test_in,train,test_in,train
ZINC16579636,O=C1CN(S(=O)(=O)Cc2cccc(Cl)c2)c2ccccc2N1,336.8,2.6285,15.30909090909091,66.48,1.971187578517323,86.49350000000003,836.1861335611178,133.11275258837352,train,train,nan,train,train,train,train
ZINC44657929,c1csc(-c2nc(CS[C@@H]3NN=C(C4=c5ccccc5=NC4)O3)co2)c1,382.47000000000014,2.3373,14.710384615384621,72.01,1.2307778869118515,102.0527,1088.6014599544765,156.8706757102356,test_in,train,train,train,train,train,test_in
ZINC06033029,Cc1ccc(C(=O)N/N=C/c2ccc(Cl)c([N+](=O)[O-])c2)cc1Br,396.6280000000001,4.083020000000002,17.244695652173917,84.6,2.090380388452317,92.04560000000002,808.5492653475504,144.98395601352058,train,nan,test_ex,train,nan,train,train
ZINC16249599,Cc1c(C(=O)N/N=C\c2cc3c(cc2[N+](=O)[O-])OCO3)sc(N)c1C#N,373.35000000000014,1.9111999999999998,14.35961538461539,152.87,1.8207368277383575,92.46300000000002,991.2889249871431,150.13711936416823,train,train,train,test_ex,train,train,train
ZINC10551244,COc1cc(N)c(Cl)cc1C(=O)OCC(=O)Nc1cc(C)nn1C,352.7780000000001,1.76822,14.699083333333336,108.47,2.013531775457941,89.27360000000003,788.0215076950669,143.02853723550524,train,val,train,nan,nan,train,test_in
ZINC32666533,CC(C)(C)c1ccc(-c2nnc(SCc3nc(=O)c4sccc4[nH]3)n2N)cc1,412.54400000000004,3.5467000000000004,14.733714285714287,102.48,1.5373263809502273,114.1101,1183.823800575244,169.5531661482118,nan,train,train,nan,train,train,val
135402965,CCc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2nc(Cc3ccc(OC)c(C)c3)[nH]c(=O)c12,477.7790000000003,5.539220000000005,15.412225806451621,72.8,1.8908337770306107,124.43070000000003,1338.1128891266724,193.28336206439283,nan,test_ex,nan,val,val,nan,nan
152396460,Cc1[nH]nc2ccc3nc(-c4cn[nH]c4C(F)(F)F)c4c(c3c12)CC[C@@H](N)C4,386.38100000000026,3.644420000000001,13.799321428571437,96.27,1.895232399603561,98.71580000000002,1220.0765213370646,156.88631674935078,test_in,train,test_in,train,train,nan,val
ZINC34717525,COc1ccc(C)cc1NC(=O)[C@@H]1Cc2ccccc2CN1,296.37,2.65662,13.471363636363636,50.36,1.747316906397407,87.13440000000004,697.2365534912799,130.04711055517816,train,train,train,test_in,train,val,test_in
ZINC19357025,NC1=Nc2nc3cc4c(cc3n2[C@H](/C=C/c2ccccc2[N+](=O)[O-])N1)OCCCO4,406.40200000000027,2.8672000000000004,13.546733333333343,129.83,1.595049029311211,110.92550000000004,1215.4722273706373,170.32741275538032,nan,train,train,nan,train,nan,nan
ZINC08921359,O=C(Nc1nnc(Cc2ccc(F)cc2)o1)c1cc2c(ccc3ccccc32)oc1=O,415.3800000000002,4.3114000000000035,13.399354838709685,98.23000000000002,1.418635140241823,111.44720000000002,1488.8167736514392,173.68414222889405,nan,nan,test_in,train,train,test_ex,nan
ZINC61473905,N#Cc1ccc(C(=O)NNC(=O)c2ccc(F)c(F)c2)cc1,301.252,1.91128,13.693272727272728,81.99000000000001,1.9892502560774254,72.4474,767.3472942880555,123.69987874361061,train,train,train,train,train,train,train
ZINC12138963,Cc1ccc(Cl)cc1N1CCN(C[C@H](O)CO[C@H]2C[C@H](C)CC[C@@H]2C(C)C)CC1,423.0410000000003,4.608720000000004,14.587620689655182,35.94,1.4340491464614227,121.93180000000008,645.7678720299218,181.7194114205688,nan,nan,train,val,val,train,nan
ZINC42844640,CC[C@@H](C)NC(=O)NN1[C@H](C)CCC[C@H]1C,227.35199999999995,2.2620000000000005,14.209499999999997,44.370000000000005,2.416124885800093,66.03440000000005,222.30376252379818,98.73899929036119,test_in,train,test_in,train,nan,train,train
ZINC18211810,Cc1ccccc1C(=O)/N=c1\nc2n([nH]1)[C@@H](c1ccccc1)CC(=O)N2,347.3780000000001,2.19232,13.360692307692311,92.14,1.745058564871741,95.47790000000003,1049.0463701358447,148.95958125754188,train,train,train,train,train,train,train
ZINC04992874,O=C1C[C@H](C(=O)Nc2ccc(Cl)cc2Cl)NC(NCc2ccco2)=N1,381.2190000000001,2.5592000000000006,15.248760000000004,95.73,1.6256762024519276,94.6221,820.7922501880557,152.94113381302336,train,test_in,nan,val,train,train,train
ZINC39684711,Cc1ccsc1C(=O)N1C[C@@H](C(=O)N[C@@H](C)C(C)(C)C)C2(CCNCC2)C1,391.5810000000003,3.049120000000001,14.50300000000001,61.440000000000005,1.812366162939386,110.04590000000007,700.5250415375117,166.4467222650993,test_in,train,train,train,train,test_in,train
ZINC01326491,Cc1nc(NC(=O)c2cc3n(n2)[C@H](C(F)(F)F)C[C@@H](c2ccco2)N3)sc1C,411.40900000000005,4.462040000000003,14.693178571428573,84.98,1.6347131432592887,96.54890000000003,989.3302812277584,161.1137818273063,nan,nan,train,train,val,train,train
ZINC63486207,Cc1cc(OCC(=O)NCCC2=c3cc(Cl)ccc3=NC2)c2c3c(c(=O)oc2c1)CCC3,450.92200000000037,2.6127200000000004,14.091312500000011,80.89999999999999,1.269937364113898,122.87570000000007,1424.5982731947647,189.1081748119729,nan,train,train,val,train,test_ex,nan
ZINC64962278,O=S(=O)(NC1CCN(C2CC2)CC1)c1ccc(SC(F)(F)F)cc1,380.45699999999994,3.2036000000000016,15.852374999999997,49.410000000000004,1.5833735013302903,86.29250000000003,664.9547339799683,143.3944078223784,train,train,nan,train,train,train,test_in
ZINC02232082,O=S1(=O)CC[C@H](NC(=S)Nc2ccc(NC(=S)N[C@H]3CCS(=O)(=O)C3)cc2)C1,462.6440000000003,0.6335999999999997,16.52300000000001,116.4,1.4522923371417034,119.2724,881.8633215626888,175.23696794881968,nan,train,test_ex,nan,train,train,nan
ZINC05290454,N#Cc1c(/N=C/N)sc2c1CCC2,191.25899999999996,1.7269800000000002,14.712230769230766,62.17,2.5503483121869324,53.39840000000001,397.7276926251084,80.51843867270382,train,train,train,train,test_ex,train,train
ZINC14094206,C[C@H](Sc1nc(N)cc(N)n1)C(=O)c1cccc(Cl)c1,308.794,2.6579000000000006,15.439699999999998,94.88999999999999,2.1496611980832343,81.95830000000001,629.7683245118244,125.29029937695995,train,train,nan,test_in,nan,train,train
ZINC13774800,NC(=O)CN1C(=O)/C(=N\NC(=O)CNC(=O)C(c2ccccc2)c2ccccc2)c2ccccc21,469.5010000000001,1.2871000000000026,13.414314285714289,133.96,1.4457547255062324,130.40579999999994,1251.8638877988606,201.17029293397096,nan,train,train,test_ex,train,nan,test_ex
127044233,COc1ccc(Nc2ncc3ccnc(-c4cnn(C)c4)c3n2)cc1,332.3670000000001,3.177500000000001,13.294680000000003,77.75,1.729049049728978,95.8117,1025.3630574707083,143.88672510506873,train,train,train,train,test_in,train,train
ZINC36861041,Nc1cc(C(=O)N2CCNC(=O)C2)n(C2CC2)c1,248.28599999999997,-0.022800000000000376,13.793666666666665,80.36000000000001,1.8450258646574225,66.02860000000001,504.1757303648107,104.73104038613265,train,val,val,train,train,train,val
ZINC15775784,N#C/C(C(=O)N/N=C/c1cc([N+](=O)[O-])ccc1O)=C1\CCc2ccccc21,362.34500000000014,2.674080000000001,13.42018518518519,128.62,1.8085409290730337,97.7939,1034.24543783882,153.7642898865352,val,train,train,nan,train,train,train
57951299,CC(C)(Nc1cccc(C(=O)NCC(=O)OCCO)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,564.546,3.2859000000000007,14.475538461538463,158.33000000000004,1.4833638565717175,137.42510000000001,1548.3228389018343,222.29705879615807,test_ex,train,test_in,test_ex,train,test_ex,test_ex
ZINC47584904,COC(=O)Nc1ccc(NC(=O)N(Cc2ccco2)Cc2ccccc2O)cc1,395.41500000000013,4.397800000000004,13.635000000000005,104.04,1.716987320907587,107.55020000000002,954.7126180349782,167.25501258689476,test_in,nan,train,nan,train,train,val
ZINC00580947,CCOc1cc(/C=N/n2nnnc2N)cc(Br)c1O,327.14200000000005,1.0042999999999997,17.218000000000004,111.44,2.3033031918550924,72.1972,612.062500054925,116.54743601486621,train,train,test_ex,nan,nan,train,val
ZINC63686611,Cc1cccc(OC[C@H]2NN[C@@H](SCc3cc(=O)c4cccc(Cl)c4[nH]3)N2C)c1C,444.9880000000002,3.7598400000000023,14.83293333333334,69.39,1.3720928605316574,123.89510000000001,1119.9781107861506,184.46971112494177,nan,train,train,train,train,val,nan
ZINC66135733,Cc1nc(N)nc([C@@H](C)Oc2ccc(Cl)cc2)c1C(N)=O,306.7530000000001,2.2595199999999998,14.60728571428572,104.12,2.358810212554528,80.19430000000003,673.4193794980245,126.64567669549821,train,train,train,nan,nan,train,test_in
ZINC05345552,CC[C@H](C)N1C(=O)[C@H]2[C@@H](CCC(=O)O)N[C@@]3(C(=O)Nc4ccccc43)[C@H]2C1=O,385.4200000000001,1.0703,13.765000000000002,115.81,1.8331211909884613,99.12920000000005,884.3470637708058,161.82297945025235,val,train,train,nan,train,train,train
ZINC36206470,CCCN(Cc1nc2scc(-c3ccc(C)cc3C)c2c(=O)[nH]1)C[C@H](O)COC(C)(C)C,457.6400000000003,4.6564400000000035,14.30125000000001,78.45,1.8173860456600563,132.4305,1113.7981144704356,193.82320332870668,nan,nan,train,train,train,train,nan
ZINC09429142,Cc1c(CC(=O)Nc2ccccc2C(N)=O)c(=O)oc2cc3occ(C(C)(C)C)c3cc12,432.4760000000002,4.425220000000004,13.514875000000007,115.53999999999999,1.7434339426724685,122.98660000000002,1436.754762680617,183.7448285730422,nan,nan,train,nan,train,test_ex,nan
ZINC37507745,C[C@H](N[C@@H](C)c1cccc([N+](=O)[O-])c1)c1cccc(Br)c1,349.228,4.7691000000000034,16.62990476190476,55.17,2.1182866587934472,87.20410000000003,645.6790323304288,132.01865129489664,train,nan,test_ex,test_in,nan,train,train
ZINC04814828,CCC[N@]1CCc2c(sc3nc(NN)nc(NN)c23)C1,293.4000000000001,1.0305999999999997,14.670000000000005,105.12,2.0773490882289436,82.30720000000001,623.7836302438568,120.85615988830193,train,train,train,nan,nan,train,val
ZINC64023760,CCOc1ccccc1C[N@@]1CCNC(=O)[C@@H]1CC(=O)NC[C@H]1C=c2cc(F)ccc2=N1,438.5030000000001,0.5136000000000018,13.703218750000003,83.03,1.3759846726322158,117.87940000000005,1120.4676760378873,185.52354271487778,nan,train,train,val,val,train,nan
56649645,N#Cc1cc2c(N)ncnc2nc1Nc1ccc(S(N)(=O)=O)cc1,341.3560000000001,0.8696799999999998,14.223166666666671,160.67,2.0209763580255635,87.55829999999999,1072.7135351820136,136.5770470660496,train,train,train,test_ex,nan,train,train
ZINC39610980,CN1C(=O)N(C)[C@@H](N)C(C(=O)CSc2nc(=O)cc[nH]2)=C1O,325.34999999999997,-0.517299999999999,14.788636363636362,132.62,2.1737568292004226,79.14090000000002,700.757073028045,129.35626992596133,train,train,train,test_ex,nan,train,test_in
ZINC08533998,CC1(C)[C@@]2(C(=O)NCCCNC(=O)[C@]34CC[C@](C)([C@H](O)C3)C4(C)C)CC[C@]1(C)[C@H](O)C2,434.62100000000027,2.7634999999999996,14.020032258064525,98.66000000000001,1.2908828866199595,118.99400000000007,730.3914965713244,186.4857732309269,nan,val,test_in,train,train,train,nan
ZINC50471481,Cc1cc(Oc2ccc(N)c(Cl)c2)nc(C(C)C)n1,277.755,3.936320000000002,14.618684210526316,61.03,2.2943788321170113,76.79640000000003,599.2401025842124,117.14426389844168,train,train,train,train,nan,train,train
ZINC61728954,Cc1ccc(-c2nnc(SC[C@@H](O)CN3CCOCC3)o2)cc1C,349.45600000000013,2.1386399999999997,14.560666666666672,71.62,1.524831093839336,93.19780000000004,670.8504204621081,145.75994667324736,train,train,train,train,train,val,val
ZINC61692733,Cc1ccc([N+](=O)[O-])cc1C(=O)Nc1cc(Br)ccc1Cl,369.6020000000001,4.5714200000000025,17.600095238095243,72.24,2.3396420013569075,84.93860000000002,734.1542137449768,133.75355539302885,train,nan,test_ex,train,nan,test_in,train
ZINC51172413,Nc1onc(-c2ccc(Cl)s2)c1-c1ccccc1F,294.738,4.444800000000002,15.512526315789474,52.05,2.222824491984012,74.63240000000003,737.8308892091891,116.95998067964982,train,nan,nan,train,nan,train,train
ZINC46864834,O=C(Nc1cccc(-n2cc[nH]c2=S)c1)c1ccc([N+](=O)[O-])cc1Cl,374.8090000000001,4.348790000000002,14.992360000000003,92.96000000000001,1.855139016495713,97.01330000000002,1027.9693427417772,151.57572001481591,train,nan,train,train,train,test_in,train
ZINC43454795,CCN1CCN(c2ccc(Cl)cc2NC(=O)NCCNC(C)=O)CC1,367.88100000000026,1.7394999999999996,14.71524000000001,76.71000000000001,1.9604257471272346,101.48410000000005,602.7010447246995,153.23549954253053,test_in,test_in,train,val,train,train,train
ZINC45167037,Cc1ccc(N[C@@H](C)c2c(C)nn(C)c2C)cc1Cl,277.799,4.171860000000002,14.620999999999999,29.85,2.2498301815259376,80.90870000000004,601.6784220696709,119.1385118793912,train,nan,val,test_in,nan,train,train
ZINC24587999,CC(C)CC(=O)NNC(=O)CN1C(=O)N[C@]2(CCc3ccccc32)C1=O,358.3980000000001,0.5734000000000012,13.784538461538464,107.61000000000001,1.6545326971750667,92.42610000000005,776.209527750695,150.82469082663536,train,train,train,nan,train,train,train
ZINC36259972,Nn1c(SCc2ccc([N+](=O)[O-])cc2)nnc1C1CC1,291.33600000000007,2.0698,14.566800000000004,99.87,1.6511025054176642,74.80480000000001,635.7972809187064,118.8554285326383,train,train,train,train,train,train,test_in
ZINC14573470,Cc1ccc(C)c([C@H](C)NC(=O)CN2C(=O)N[C@]3(CC[C@H](C)CC3)C2=O)c1,371.4810000000002,2.981340000000001,13.758555555555564,78.51,1.644346580621697,103.08140000000004,765.9353792785572,160.2379968659384,train,train,train,train,test_in,train,train
ZINC60241801,C[C@H](Oc1cccc(Cl)c1)C(=O)N1c2ccccc2C[C@@H]1C(N)=O,344.7980000000001,2.550499999999999,14.366583333333338,72.63,1.8506296271436165,92.15640000000005,793.3382701099993,144.51189888210362,train,train,train,train,train,train,train
ZINC36597650,CCCCNC(=O)[C@H](C1CCCCC1)N(Cc1ccc(C)o1)C(=O)c1cccc(O)c1O,442.5560000000001,4.506820000000006,13.829875000000003,103.01,1.996125064934383,121.37080000000003,916.8061290393264,188.9723347103487,nan,nan,train,nan,train,train,nan
ZINC40795610,CNC(=O)c1c(NC(=O)[C@]2(C)Sc3ccccc3NC2=O)sc2c1CCCC2,415.5400000000003,3.4281000000000015,14.840714285714297,87.30000000000001,1.6624922537721274,112.31460000000004,985.0706865598831,171.02388230920081,nan,train,train,train,train,train,nan
ZINC13356139,O=C(CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)Nc1cc(Cl)ccc1C(=O)O,463.87700000000024,3.4723000000000015,14.056878787878794,115.81000000000002,1.6487517407502132,120.94970000000004,1207.9692321896384,193.33255948114768,nan,train,test_in,nan,train,nan,nan
ZINC64739933,CCCSC1=NC(O)=C2C(=NC(=O)C[C@H]2C(=O)Nc2ccc(C)cc2)N1,372.45000000000005,2.7505200000000007,14.325000000000001,103.15,1.8579093104893774,103.33220000000001,827.3428899932942,155.24020046959868,train,train,train,nan,train,train,train
ZINC63096950,Cc1ccc(NC(=O)N(C)[C@H](C)CC#N)c(C(=O)O)c1,275.308,2.4591000000000003,13.7654,93.43,2.9109536514206305,74.61200000000002,563.2728229219981,117.17049352223351,train,train,train,train,test_ex,train,train
ZINC52789716,Cc1nn(C)c(C)c1NCc1cc(C)n(C)c1C,246.35799999999998,2.604380000000001,13.686555555555554,34.78,2.1874510508094267,74.89570000000003,575.1186884921433,108.61931967451578,train,train,train,val,nan,train,train
ZINC49496695,O=C(NNC(=S)NCC(F)(F)F)c1ccc[nH]c1=O,294.258,0.04609999999999964,15.487263157894736,86.02000000000001,2.4520959543993146,64.3203,528.6862726607867,109.90897278516012,test_in,train,nan,train,nan,train,test_in
ZINC63038252,CC[C@H](c1cc2c(cc1[N+](=O)[O-])OCCO2)[C@@H](C)O,267.2809999999999,2.2404000000000006,14.067421052631573,81.83000000000001,2.533450008888875,68.79920000000003,486.1670748555605,110.65446670045358,train,train,train,train,test_ex,val,train
ZINC50389785,C[C@@H](C/C(N)=N/O)NS(=O)(=O)c1cc(Br)ccc1Br,415.107,2.0149,21.847736842105263,104.78,2.9549152086792105,79.65140000000001,589.6827155582514,127.92039029893606,nan,train,test_ex,nan,test_ex,train,train
ZINC55165525,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](NC(=O)c1nc(N)n[nH]1)C2,263.345,1.3315000000000001,13.860263157894739,96.69,1.7717748212994653,71.27830000000002,522.8581822113235,112.10228900277777,train,train,val,train,train,test_in,train
ZINC13513022,O=C(NCCO)/C(=C\c1ccc(Br)cc1)NC(=O)c1ccc(Br)o1,458.1060000000001,2.684,19.087750000000003,91.57000000000001,2.229226748563652,96.08870000000003,753.692832911917,154.73497377461558,nan,train,test_ex,train,nan,test_in,train
ZINC36485123,CC(C)(C)CC(C)(C)NC(=O)[C@@H](c1ccco1)N(C(=O)c1cccc(O)c1O)c1cccc(Cl)c1,499.0070000000002,6.063300000000007,14.257342857142863,103.01,2.151077127591063,135.7758,1198.5307262754495,209.87875783923718,nan,test_ex,train,nan,nan,train,test_ex
ZINC37330686,Clc1cccc(-c2noc([C@H]3Cc4ccccc4N3)n2)c1,297.74499999999995,4.099300000000002,14.178333333333331,50.95,1.6161482751007104,81.25370000000002,774.4760031285206,126.30775454911792,val,nan,train,train,train,train,train
ZINC09873945,C[C@H](Sc1nnc(CN2CCCC2)n1-c1ccccc1)C(=O)c1c(N)n(C)c(=O)n(C)c1=O,469.57100000000025,1.2062000000000002,14.22942424242425,121.03999999999999,1.6799721629650686,126.85590000000009,1289.7987719156629,194.58270258776562,nan,train,train,nan,train,nan,nan
ZINC57159215,CC(C)NC(=O)CN1CCN(C(=O)NC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)CC1,362.5180000000002,1.8070000000000004,13.943000000000008,64.68,1.2594449797655507,100.72640000000007,518.7302229820673,156.5922624949586,train,train,val,train,train,train,val
ZINC08994291,CC1=NC(O)=C2C(=NC(=O)C[C@@H]2c2ccc(OCC(N)=O)cc2)N1,328.328,0.7543,13.680333333333332,126.37,1.9062673392804794,86.83090000000003,792.8003669703363,137.29077995835175,train,test_in,train,nan,train,train,train
ZINC09088144,Nc1nc(CN2CCN(c3ccccc3F)CC2)nc(Nc2ccc(Cl)cc2)n1,413.8880000000001,3.312100000000001,14.272000000000004,83.2,1.389742297432094,112.86410000000001,974.818663236253,172.90163674375373,nan,train,train,train,test_in,train,nan
ZINC19794635,Cc1ccc(N2C(=O)C[C@@H](N[C@H](C)C34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)C2=O)cc1,366.5050000000002,3.8214200000000034,13.574259259259268,49.410000000000004,1.3178142255818095,105.27970000000006,733.8037439954753,161.2448345040213,train,train,train,train,train,train,train
57951347,CC(C)(Nc1ccc(Cl)c(C(=O)NCCCS(N)(=O)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,618.063,4.082400000000002,15.451575,171.95999999999998,1.5055222353190127,146.98149999999995,1718.5913237166674,234.26674841632425,test_ex,nan,nan,test_ex,train,test_ex,test_ex
ZINC12411455,CCOc1cc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2CN2CCCCCC2)ccc1O,469.5060000000004,1.4766999999999997,13.809000000000012,169.81,1.5456165944440046,121.70840000000001,1149.0731279769607,195.070142618945,nan,train,train,test_ex,train,train,nan
ZINC01040131,CCOc1ccccc1Cn1c(O)c2ncnc-2n(-c2ccccc2C)c1=O,376.4160000000001,2.9948200000000007,13.443428571428575,82.16999999999999,1.9478299809567785,105.35580000000003,1162.5002949777354,161.39882749420218,train,train,train,val,train,train,val
ZINC39673676,CCC[C@H](C)NC(=O)[C@H]1CN(C(=O)c2c(Cl)ccc(C)c2F)CC12CCNCC2,423.96000000000026,3.5341200000000015,14.619310344827595,61.440000000000005,1.8624832240617468,112.58990000000004,779.5660358471767,176.9102185100991,nan,train,train,train,train,train,nan
